audit_case_count_used_for_selection,calibration_case_count,checkpoint_exists,checkpoint_hash_status,checkpoint_mtime_ns,checkpoint_path,checkpoint_sha256,checkpoint_size_bytes,edema_calibration_positive_gt_cases,edema_calibration_positive_gt_dice,edema_calibration_positive_gt_hd95,edema_empty_prediction_count,edema_remote_fp_volume_mm3,epoch,mean_pathology_calibration_dice,min_pathology_calibration_dice,prefix,runtime_dir,scar_calibration_positive_gt_cases,scar_calibration_positive_gt_dice,scar_calibration_positive_gt_hd95,scar_empty_prediction_count,scar_remote_fp_volume_mm3,screen_rank_within_seed_variant,screen_status,screen_variant,seed,selection_status
0,22,1,HASHED_FOR_SCREENING,1784841648594849000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch100.pt,fd345b433c3d427f405565d208231da252ebd16e95ce2552c7d3438136534bc0,563172829,8,0.3681984867236371,21.849498348902486,0,0.0,100,0.43419104924246577,0.3681984867236371,screen_teacher_full_view_seed20260723_epoch100_fd345b43,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view,21,0.5001836117612944,21.620154559799023,0,1154.2196141707232,3,SCREENED,teacher_full_view,20260723,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784800673885497000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch25.pt,1ecb92ac9e75d51ddd97f55675f9b0fc0bdf1cfce1087bcf64a92d11564560ba,563172488,8,0.2496146294871155,22.625066562845053,0,0.0,25,0.30310519421708226,0.2496146294871155,screen_student_direct_reliable_seed20260724_epoch025_1ecb92ac,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.35659575894704904,30.4588807685571,0,6829.815665658748,20,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784802305927870000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,563172488,8,0.3337083639501891,24.5641537860712,0,0.0,50,0.3962537104399217,0.3337083639501891,screen_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4587990569296543,23.67678065752337,0,2068.7558807283863,1,SCREENED,student_direct_reliable,20260724,PROMOTED_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784803931711736000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch75.pt,29ca01accd4888a8fd29936319870d192a2379349dda74d6f9afbc2168d94a81,563172488,8,0.29605268384144573,22.536437653747416,0,73.35228453122197,75,0.3701565801626089,0.29605268384144573,screen_student_direct_reliable_seed20260724_epoch075_29ca01ac,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4442604764837721,23.632544078707053,0,1972.3340059258433,17,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784805547950436000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch100.pt,876f24cd529c49f109e20c1d0826fda77209bd9fe2a2c271dc89d23277760215,563172829,8,0.30377632894616263,18.876836670145877,0,2.3919223216702816,100,0.366952240939891,0.30377632894616263,screen_student_direct_reliable_seed20260724_epoch100_876f24cd,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4301281529336194,27.141044031632212,0,4598.339501356873,10,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784807206846211000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt,310642ab871bf2915f4d53aeac7872a2a4b4c93993a3b619fb95060b0bb24755,563172829,8,0.3179288840168908,20.808362973738845,0,168.14508294790167,125,0.3988988020701859,0.3179288840168908,screen_student_direct_reliable_seed20260724_epoch125_310642ab,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4798687201234811,23.963149820018184,0,3208.7779570331277,6,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784808891797609000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt,098b817504091255cf7ffb286a5243b7fa78dcdf1fca4514d87016756f69bd37,563172829,8,0.30935591295466836,22.24670316377488,0,0.0,150,0.38153672714062964,0.30935591295466836,screen_student_direct_reliable_seed20260724_epoch150_098b8175,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4537175413265909,24.24224802623069,0,1448.4254502385145,9,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784810577314279000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch175.pt,ef5a9678f16465a94c1f47fcbbe81e4ae18ed512ea81b55ea97b3719e36d9742,563172829,8,0.29983828852449285,25.774105443120575,0,0.0,175,0.3935377454372099,0.29983828852449285,screen_student_direct_reliable_seed20260724_epoch175_ef5a9678,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.48723720234992696,29.337304411856753,0,1415.0597667163422,14,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784812247692836000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch200.pt,74eb2133e8cef3cd29691a50737f86fe6db1bb9bcf03fa4811c111d387641928,563172829,8,0.31695395946512406,23.345446329372173,0,0.0,200,0.407074146810549,0.31695395946512406,screen_student_direct_reliable_seed20260724_epoch200_74eb2133,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.49719433415597386,21.832245098905055,0,1797.7753377380927,7,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784813922973894000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch225.pt,d37dd23ce763010fd648e5b1b6df858df021a1bbc33b10f19be31747b5deef3f,563172829,8,0.3231426512001849,21.73343700656038,0,0.0,225,0.40682807614280736,0.3231426512001849,screen_student_direct_reliable_seed20260724_epoch225_d37dd23c,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.49051350108542974,22.367059885570054,0,1991.8521386329453,4,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784815659555067000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,563172829,8,0.3310076129805638,20.603014056226794,0,0.0,250,0.4072407383681027,0.3310076129805638,screen_student_direct_reliable_seed20260724_epoch250_dfaf49e5,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4834738637556416,22.443778996046987,0,1823.6832008542049,2,SCREENED,student_direct_reliable,20260724,PROMOTED_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784817425902384000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch275.pt,c52c721a6b4db989676193154f523419b07d6edb2fa9c4c8f7ab265a98162d5d,563172829,8,0.30286559706676885,21.041705235677497,0,0.0,275,0.3966016466666069,0.30286559706676885,screen_student_direct_reliable_seed20260724_epoch275_c52c721a,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.490337696266445,22.121092734732763,0,1034.1113140718771,11,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784819107430696000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch300.pt,c7039c44b3f3116c2a87fa11f88c23111bc42045230a94ede5e020eadd4b7bc6,563172829,8,0.2900821775944523,23.452736929701516,0,0.0,300,0.39361765494795764,0.2900821775944523,screen_student_direct_reliable_seed20260724_epoch300_c7039c44,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.49715313230146296,20.65333447877031,0,1651.2677950843188,19,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784820806331228000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch325.pt,b471d9e1aede36504b3613a8a556ed898f567ec6aa7b73c087e3cb1621051f87,563172829,8,0.3264392089727693,22.709963181756876,0,0.0,325,0.402085990877401,0.3264392089727693,screen_student_direct_reliable_seed20260724_epoch325_b471d9e1,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4777327727820327,21.999974063959918,0,1662.3126208660408,3,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784822555960899000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch350.pt,922f28b5bc2482ca3cd1c2eaadcd1e984655be2332366f41e71c696a4d88fe73,563172829,8,0.3138066925071705,20.20626801401302,0,0.0,350,0.39912809249153103,0.3138066925071705,screen_student_direct_reliable_seed20260724_epoch350_922f28b5,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.48444949247589153,22.229605867525567,0,1872.5901237137268,8,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784824345936745000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch375.pt,bf439be465788654c72666ada01b302b0fa2c1746862bfccf9de0f74d8b08469,563172829,8,0.2997157667146846,19.302361506377025,0,0.0,375,0.3956016958716684,0.2997157667146846,screen_student_direct_reliable_seed20260724_epoch375_bf439be4,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.4914876250286522,21.914022880879823,0,1351.7873311157807,15,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784826056889267000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch400.pt,2618be9dc04c2b680a784567e2ad59ccc2a4ee4fdac42ba178c4c89bcbcba112,563172829,8,0.32076303907647896,20.36690703595712,0,0.0,400,0.41200675604301307,0.32076303907647896,screen_student_direct_reliable_seed20260724_epoch400_2618be9d,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.5032504730095472,21.65476977885288,0,1087.941463923323,5,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784827776939592000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch425.pt,0c5647ece76da75b0dff6bc790e7041df123a0d74edade0833fe5def19a3491d,563172829,8,0.29589431119334425,22.053132684561557,0,0.0,425,0.4018448159600221,0.29589431119334425,screen_student_direct_reliable_seed20260724_epoch425_0c5647ec,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.5077953207267,20.209969403570476,0,1001.8453246989725,18,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784829481464833000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch450.pt,8987dc3b585796ddf12153f07c1c11800805c9fa83860d4191303a79c4e578dd,563172829,8,0.3005705704910461,21.261591796627897,0,3.919813543972044,450,0.4005750112404071,0.3005705704910461,screen_student_direct_reliable_seed20260724_epoch450_8987dc3b,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.5005794519897682,20.72463864453438,0,1352.336122327085,13,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784831206379797000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch475.pt,e285afa1a8c4a90a12ca8e3628abd5c1b646229bb79654d97e5f47478219151b,563172829,8,0.30072061491698143,22.162595672656444,0,0.0,475,0.40407567433095226,0.30072061491698143,screen_student_direct_reliable_seed20260724_epoch475_e285afa1,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.5074307337449231,20.46312707727098,0,1392.8866027737513,12,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784832922421517000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch500.pt,b428d539f82cb600985d0885852fa510be239ee06c6110eaec3a990c6965ea3a,563172829,8,0.29684275194691445,22.00305705668719,0,0.0,500,0.40073958006070787,0.29684275194691445,screen_student_direct_reliable_seed20260724_epoch500_b428d539,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2,21,0.5046364081745013,20.84264023835282,0,1247.6731139277563,16,SCREENED,student_direct_reliable,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784772884195575000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch25.pt,a422b41173f125de55ca1f4e108c8d969acc422c952938e1292c2c03343c644e,563172488,8,0.23899086521991036,22.089391457605792,0,0.0,25,0.3003828367546208,0.23899086521991036,screen_student_direct_reliable_legacy_seed20260724_epoch025_a422b411,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.36177480828933123,30.28453490026672,0,7654.460251746297,15,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784774613711904000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch50.pt,84d7ea0721ebe32331d94d7fdd1bfa58a64f25cd0a674dd31a3110de1c4776a4,563172488,8,0.3396092996300999,23.029389800525305,0,0.0,50,0.36814218303548135,0.3396092996300999,screen_student_direct_reliable_legacy_seed20260724_epoch050_84d7ea07,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.3966750664408628,28.028891347395984,0,1303.808147395695,4,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784776462860141000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch75.pt,23e556a0ad3920e9fbafedfb363e2885defb56f73b7242b4a9dee60bc24baf7c,563172488,8,0.34104775849295743,22.67563036750083,0,756.6528732655576,75,0.40462592191250835,0.34104775849295743,screen_student_direct_reliable_legacy_seed20260724_epoch075_23e556a0,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.46820408533205926,24.420742902162697,0,2742.200042202968,3,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784778186519442000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch100.pt,fc0bccdc079a2e80747cabaa16d6a29d56d32c37edde672d72aef3490385dc6c,563172829,8,0.3178267474827725,21.136581524898546,0,6505.686118420632,100,0.39719559837801816,0.3178267474827725,screen_student_direct_reliable_legacy_seed20260724_epoch100_fc0bccdc,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4765644492732638,23.3629021615777,0,2545.615711509015,11,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784779875863452000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch125.pt,3e1214b703be3058a217c901c44b59a25e747225f03324a3359bf2ef2c406c0d,563172829,8,0.306110159566447,16.997929989107128,0,0.0,125,0.36925828280343165,0.306110159566447,screen_student_direct_reliable_legacy_seed20260724_epoch125_3e1214b7,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.43240640604041625,23.793340631171564,1,825.9624951020232,13,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784781848924785000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch150.pt,774477210062a85103eaf569d04c94a8d5be7e85c8bfa930287abf299b476a5b,563172829,8,0.35138593031523546,20.424661972339457,0,0.0,150,0.40672051476149507,0.35138593031523546,screen_student_direct_reliable_legacy_seed20260724_epoch150_77447721,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.46205509920775467,24.05443397541515,0,1110.5734217929742,1,SCREENED,student_direct_reliable_legacy,20260724,PROMOTED_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784783515602511000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch175.pt,63ec68b7e2f57a76ed434e48b010184401105a76ce3a898a092e8db8f67c03f6,563172829,8,0.32032573255464797,23.51483685106307,0,14.35153393002169,175,0.3957647241729496,0.32032573255464797,screen_student_direct_reliable_legacy_seed20260724_epoch175_63ec68b7,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4712037157912513,24.686506113891195,0,2183.7436262499373,10,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784785173357089000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch200.pt,733ec26160e72f3bbc5f94016f88b5a4d988f5d526f1838060c25208ec3f9261,563172829,8,0.34485047005548725,21.875883423250034,0,0.0,200,0.4137270440388643,0.34485047005548725,screen_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4826036180222414,24.40065289413986,0,1016.0708622006413,2,SCREENED,student_direct_reliable_legacy,20260724,PROMOTED_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784786819681378000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch225.pt,dea663bf92492d3d6ddd34374695d99e94e1dfbf193ea5d1c153297894901227,563172829,8,0.32567627271231037,22.94804909188415,0,0.0,225,0.39777562022443164,0.32567627271231037,screen_student_direct_reliable_legacy_seed20260724_epoch225_dea663bf,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4698749677365529,23.842338661498637,0,957.2439937491846,7,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784788469692542000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch250.pt,8410cea69ba143d39e66ffbaa61a9dc265945422c051e4baef8f1b6442e8a6e3,563172829,8,0.29970301568362007,22.256531016741857,0,0.0,250,0.3891806365733006,0.29970301568362007,screen_student_direct_reliable_legacy_seed20260724_epoch250_8410cea6,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4786582574629811,23.92963538609449,0,1195.836970713183,14,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784790082289920000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch275.pt,cf77c5a10b0dc3115790880384a2b09b80886dbed0affe5c6c23220d626047ae,563172829,8,0.33183342608339594,21.233752068417644,0,0.0,275,0.4036493264964035,0.33183342608339594,screen_student_direct_reliable_legacy_seed20260724_epoch275_cf77c5a1,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.475465226909411,21.131078863899308,0,1307.65772988179,5,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784791715089024000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch300.pt,ed2e0e2b3447643a33bb278700d174f422b04ab7b6006eb40a654ef9025c9f0f,563172829,8,0.3234663034115648,22.429582307914934,0,0.0,300,0.39397167992756155,0.3234663034115648,screen_student_direct_reliable_legacy_seed20260724_epoch300_ed2e0e2b,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4644770564435583,21.512635088642654,0,928.1743614946096,8,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784793352505130000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch325.pt,e4ea4b5b7302dac64fd685d025eda5bbd1053692b8c89b492177c47f2252f3bd,563172829,8,0.3132545662602078,22.106176477014664,0,0.0,325,0.39716536051150353,0.3132545662602078,screen_student_direct_reliable_legacy_seed20260724_epoch325_e4ea4b5b,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.48107615476279925,22.55954266639352,0,1135.6875780108214,12,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784795017813704000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch350.pt,2f8f82bbfafe67d6f3fd2acfc59e40c1234cfc437e417a8b65b7d2f073f6d485,563172829,8,0.32948877579720237,22.25286981834767,0,0.0,350,0.4040823170097042,0.32948877579720237,screen_student_direct_reliable_legacy_seed20260724_epoch350_2f8f82bb,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.4786758582222061,21.184420308111978,0,748.7312601639087,6,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784796804981574000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch375.pt,b4e2e154c1919ad3b61fd8e1d1fad0424e9e90611082c76c4de1ad67206cf3b0,563172829,8,0.3216173402428594,21.098122351278853,0,58.79720315958066,375,0.39970544511960393,0.3216173402428594,screen_student_direct_reliable_legacy_seed20260724_epoch375_b4e2e154,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable,21,0.47779354999634843,22.53724106010854,0,1057.3263372094964,9,SCREENED,student_direct_reliable_legacy,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784836851476695000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view/checkpoint_epoch25.pt,b65f64b2f0adbfc8e48bc223a1bda7cdb5003f88ebcce0a5264aadad9bcec936,563172424,8,0.3377866656946308,21.18642499127196,0,0.0,25,0.39042234560873523,0.3377866656946308,screen_teacher_full_view_seed20260724_epoch025_b65f64b2,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view,21,0.44305802552283974,24.98784791845288,0,955.845688081995,4,SCREENED,teacher_full_view,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784838439285419000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view/checkpoint_epoch50.pt,016ad000ce195605942ac646250c90a768f8491c8308ece297b19efc6072ea72,563172424,8,0.3532880897954437,20.28922155446223,0,0.0,50,0.3790465254459665,0.3532880897954437,screen_teacher_full_view_seed20260724_epoch050_016ad000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view,21,0.4048049610964894,26.3292625451266,0,549.3724036737965,2,SCREENED,teacher_full_view,20260724,PROMOTED_TOP2_CALIBRATION_ONLY
0,22,1,HASHED_FOR_SCREENING,1784840031252118000,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view/checkpoint_epoch75.pt,74efedf67bb2b1c5832ae8d0f0ebcf40dd2246e01e28177992990e1b9d5692fe,563172424,8,0.3522160442031556,21.1544210805045,0,49.43306131451915,75,0.3801762565472293,0.3522160442031556,screen_teacher_full_view_seed20260724_epoch075_74efedf6,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/teacher_full_view,21,0.40813646889130295,25.143618836664512,0,497.5271281470931,3,SCREENED,teacher_full_view,20260724,REJECTED_BELOW_TOP2_CALIBRATION_ONLY
