case_count,checkpoint_path,checkpoint_sha256,command,device,epoch,finished_unix,prefix,returncode,screen_variant,seed,slurm_job_id,timestamp_unix
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch100.pt,9cc176bfca3bb88b84505115dc632013ec05f827196fceb0cea734f2e5f451ca,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch100.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch100_9cc176bf --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch100_9cc176bf --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,100,1784860129,screen_student_direct_reliable_legacy_seed20260723_epoch100_9cc176bf,0,student_direct_reliable_legacy,20260723,60342779,1784860099
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch125.pt,b716348eb53f2ec15de615bb1a4eed3f6a369e7f7960a5fa5cf9b1ad9eb5d3d1,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch125_b716348e --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch125_b716348e --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,125,1784860163,screen_student_direct_reliable_legacy_seed20260723_epoch125_b716348e,0,student_direct_reliable_legacy,20260723,60342779,1784860132
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch150.pt,928c13164470b623660cdd7c08c3c4cb823ce310d40770555f649f0252e29c42,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch150_928c1316 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch150_928c1316 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,150,1784860196,screen_student_direct_reliable_legacy_seed20260723_epoch150_928c1316,0,student_direct_reliable_legacy,20260723,60342779,1784860167
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch175.pt,761886e1b6ee57187e9b7a6513bce164a42d35a9048d755943f1a19079bb78c7,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch175.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch175_761886e1 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch175_761886e1 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,175,1784860231,screen_student_direct_reliable_legacy_seed20260723_epoch175_761886e1,0,student_direct_reliable_legacy,20260723,60342779,1784860201
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch200.pt,ea060f90efb8665855099cc99a03f93c6b7342c4dc9bd65713924a3b4d712f32,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch200.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch200_ea060f90 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch200_ea060f90 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,200,1784860267,screen_student_direct_reliable_legacy_seed20260723_epoch200_ea060f90,0,student_direct_reliable_legacy,20260723,60342779,1784860238
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch225.pt,94793fe93c447f1202ff60abcadb18f63eaa69bbb26cb7029dd18d562c5b7cda,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch225.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch225_94793fe9 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,225,1784860303,screen_student_direct_reliable_legacy_seed20260723_epoch225_94793fe9,0,student_direct_reliable_legacy,20260723,60342779,1784860272
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch250.pt,eff5957d340f019825a0d64440cf1cac397edb68def74202848485f928a461a9,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch250.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch250_eff5957d --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch250_eff5957d --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,250,1784860339,screen_student_direct_reliable_legacy_seed20260723_epoch250_eff5957d,0,student_direct_reliable_legacy,20260723,60342779,1784860309
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch275.pt,04b589460a94f9f177ffe5d33a27ba66fa222f977eff827f73dd5ae327e44a70,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch275.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch275_04b58946 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch275_04b58946 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,275,1784860374,screen_student_direct_reliable_legacy_seed20260723_epoch275_04b58946,0,student_direct_reliable_legacy,20260723,60342779,1784860344
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch300.pt,bc34a4eed812f12548986d23fea79983ef7fa13165a782c76c1f7a9be6f8a83a,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch300.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch300_bc34a4ee --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch300_bc34a4ee --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,300,1784860408,screen_student_direct_reliable_legacy_seed20260723_epoch300_bc34a4ee,0,student_direct_reliable_legacy,20260723,60342779,1784860378
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch325.pt,f028ecf75c6f28808d0eac1e4a45401199fcfa8672d90505702756e24aa17872,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch325.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch325_f028ecf7 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch325_f028ecf7 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,325,1784860442,screen_student_direct_reliable_legacy_seed20260723_epoch325_f028ecf7,0,student_direct_reliable_legacy,20260723,60342779,1784860412
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch350.pt,b39bdd419a9b3b3d81e1bc9124c2eed87251e0ddb5c98848ab2b303501a9e93c,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch350.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch350_b39bdd41 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch350_b39bdd41 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,350,1784860477,screen_student_direct_reliable_legacy_seed20260723_epoch350_b39bdd41,0,student_direct_reliable_legacy,20260723,60342779,1784860447
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch375.pt,b37dfb3a588db87e93043b492c762e8b89265ef3c7a73d6d0abe6ff2c61dea48,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/student_direct_reliable/checkpoint_epoch375.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260723/epoch375_b37dfb3a --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260723_epoch375_b37dfb3a --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,375,1784860510,screen_student_direct_reliable_legacy_seed20260723_epoch375_b37dfb3a,0,student_direct_reliable_legacy,20260723,60342779,1784860480
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch25.pt,5789ad44aae83ea3d7d4a2ab0bd102b0a98df8962db3ecbf60a04f12cdc1b04b,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant teacher_full_view --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/teacher_full_view/seed20260723/epoch025_5789ad44 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_teacher_full_view_seed20260723_epoch025_5789ad44 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,25,1784860540,screen_teacher_full_view_seed20260723_epoch025_5789ad44,0,teacher_full_view,20260723,60342779,1784860510
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt,e92521fccec92d0066f3fa5c076fce16aea3bb02330b940c85321ab4726d1474,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant teacher_full_view --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/teacher_full_view/seed20260723/epoch050_e92521fc --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_teacher_full_view_seed20260723_epoch050_e92521fc --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,50,1784860571,screen_teacher_full_view_seed20260723_epoch050_e92521fc,0,teacher_full_view,20260723,60342779,1784860541
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt,06e792334ca60a1b2e43da1875cd7fc2daf2d5ba7e20532768a9dbe416520e67,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant teacher_full_view --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch75.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/teacher_full_view/seed20260723/epoch075_06e79233 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_teacher_full_view_seed20260723_epoch075_06e79233 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,75,1784860601,screen_teacher_full_view_seed20260723_epoch075_06e79233,0,teacher_full_view,20260723,60342779,1784860571
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch100.pt,fd345b433c3d427f405565d208231da252ebd16e95ce2552c7d3438136534bc0,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant teacher_full_view --seed 20260723 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260723/teacher_full_view/checkpoint_epoch100.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/teacher_full_view/seed20260723/epoch100_fd345b43 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_teacher_full_view_seed20260723_epoch100_fd345b43 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,100,1784860632,screen_teacher_full_view_seed20260723_epoch100_fd345b43,0,teacher_full_view,20260723,60342779,1784860601
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch25.pt,1ecb92ac9e75d51ddd97f55675f9b0fc0bdf1cfce1087bcf64a92d11564560ba,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch025_1ecb92ac --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch025_1ecb92ac --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,25,1784860662,screen_student_direct_reliable_seed20260724_epoch025_1ecb92ac,0,student_direct_reliable,20260724,60342779,1784860632
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch050_fe9ca2b9 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch050_fe9ca2b9 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,50,1784860693,screen_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,0,student_direct_reliable,20260724,60342779,1784860663
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch75.pt,29ca01accd4888a8fd29936319870d192a2379349dda74d6f9afbc2168d94a81,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch75.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch075_29ca01ac --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch075_29ca01ac --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,75,1784860724,screen_student_direct_reliable_seed20260724_epoch075_29ca01ac,0,student_direct_reliable,20260724,60342779,1784860694
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch100.pt,876f24cd529c49f109e20c1d0826fda77209bd9fe2a2c271dc89d23277760215,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch100.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch100_876f24cd --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch100_876f24cd --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,100,1784860755,screen_student_direct_reliable_seed20260724_epoch100_876f24cd,0,student_direct_reliable,20260724,60342779,1784860724
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt,310642ab871bf2915f4d53aeac7872a2a4b4c93993a3b619fb95060b0bb24755,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch125_310642ab --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch125_310642ab --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,125,1784860785,screen_student_direct_reliable_seed20260724_epoch125_310642ab,0,student_direct_reliable,20260724,60342779,1784860755
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt,098b817504091255cf7ffb286a5243b7fa78dcdf1fca4514d87016756f69bd37,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch150_098b8175 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch150_098b8175 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,150,1784860816,screen_student_direct_reliable_seed20260724_epoch150_098b8175,0,student_direct_reliable,20260724,60342779,1784860786
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch175.pt,ef5a9678f16465a94c1f47fcbbe81e4ae18ed512ea81b55ea97b3719e36d9742,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch175.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch175_ef5a9678 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch175_ef5a9678 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,175,1784860847,screen_student_direct_reliable_seed20260724_epoch175_ef5a9678,0,student_direct_reliable,20260724,60342779,1784860817
