model_id,path,size_bytes,sha256,hash_status,source_commit,code_fingerprint,config_path,config_sha256,split,train_cases,eval_cases,label_semantics,preprocess,decode_rule,metric_implementation,checkpoint_selection_rule,training_budget,status,evidence_quality
CARE_PRISM_UNBOUND,/users/a/e/aereinh/CARE/results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v1/audits/checkpoint_step00500_audit.json,3254,40395e82d21bc499d695db74c7fca8a0d37822ee4166664bca18a00369d30287,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
CARE_PRISM_UNBOUND,/users/a/e/aereinh/CARE/results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v1/audits/checkpoint_step01500_audit.json,3254,e5fa50adfa5ba54928a66405b9940a078454e36219a106746dd090306b9419d2,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
CARE_PRISM_UNBOUND,/users/a/e/aereinh/CARE/results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v1/audits/checkpoint_step01000_audit.json,3271,b9bc5ffc38727220677258ec76a5c4fce4a788bcbaacc081087d5b715db3efb8,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
CARE_PRISM_UNBOUND,/users/a/e/aereinh/CARE/results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v1/audits/checkpoint_step02000_audit.json,3238,596ed9a50d0df3446c5d8dd4f6abbdce27510d0dc3464339b0e36f1300b3fdc2,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
CARE_PRISM_UNBOUND,/users/a/e/aereinh/CARE/results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v1/audits/checkpoint_step02500_audit.json,3277,5e71bd186d42fd0fd393ad963ff20d603486da8e445afb73d87b7217b8d3cdb7,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoint_manifest.csv,2241,abbbc20c792ede9f1b14d1fa92f2e20197920ce24a8f2c3f9d0bfb7aceb17f9a,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/diagnose_old_checkpoints_stdout.log,37719,3529132571784d0b7d8efb3028a822e19b2cbf4b0b39a313048c89ebcf8a8b62,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/old_checkpoint_thresholds.csv,4000,c720a6f673561eee6cd3393ab9cb2556f3a1b61e1d5ff70d683f78d3d56b13f7,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/old_checkpoint_diagnostic_report.json,29108,7661c8ca80d8465e819fbf75e7f06bce30351634a1902b0f5987c5e0dc54d425,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/old_checkpoint_diagnostic_summary.csv,10696,5d93b052bac25011a389320ce60b458c68e1a0fe87a3babd293a6e9b7cfd0f01,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/old_checkpoint_case_rows.csv,4128,19680b584ac9317971285689a35e8f3c25d3b6fc64559b3f0f325a710d058afb,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_r1_old_run_diagnostic/old_checkpoint_candidate_rows.csv,3164897,c943a7dc403651e5a455c9287504382a3e2e3c0f145ee34bdfc545b94673d711,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/gate_b_evaluation/gate_b_checkpoint_threshold_selection.json,1078,c5665c7af92701cf8d903c8848e91f1b267d9c7e14136687127a793d8378ebc2,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoint_manifest.csv,2265,003a41325b78bbf3c84c15e09a49625f29fa13c53f89b40703c2d366110b652c,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/gate_b_r1_evaluation/gate_b_r1_checkpoint_selection_rows.csv,11583,ae5e737dc9e3898b5eb83a7b078673c0180f00be0ce088ade4b90b1e3657c84f,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/gate_b_r1_evaluation/gate_b_r1_checkpoint_threshold_selection.json,204099,42031d654ec1678a1ebfbd5cf0c69b5b26ba693422262bca8e74e7d16770212b,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/preflight/checkpoint_manifest.csv,424,1ce964b38b60c7f731bec80a11652d5828f62722445bfc8b8053c24c2ec4eca7,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r1_smoke/runtime/preflight/checkpoint_manifest.csv,420,9c40dfcb5f28d53567c7b3df8405d84598b6981e231bb735cf910adbe53254f4,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a_r2_send_receipt.json,1869,f1d7dfebcbbd659565b6bd128aba5a32b4a98a286b8b65532e4ede3eae6d0ce2,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_b.json,30948,72c49b5af8d472f5f95c420a766b1033a5494da70a84122fa1a2895501dc0656,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a_r1_send_receipt.json,576,231ae426c65d2a78f6be7c80f2343eed586e4c1b7fe641c4894bc00582b3dfbc,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a_send_receipt.json,1688,3e98f2df85754208950664f133eff3252c96d834186d7494b36a82edfc9571f4,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a.json,28186,3a24637df762e42a1c62ef88fc2d10062442899c1c218c5cc24f21410f06fced,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_b_send_receipt.json,1609,df626ce984ef41511e85ca47511916ce1530aff70d9e926598fa154ca0491e03,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a_r2.json,13065,4e5760605594dd000f7cbeacdfa71a0dfd512311fe523a42bc2198c33a5a2d38,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_b_r1_send_receipt.json,3094,6e05816a6afc06577b09c45101abe14963994bc6bd90a3a4f75a73a7aa5662db,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_a_r1.json,13070,27d7f3975ba875a35bd755121a86f66fc908d42db13d0039f4561a16ee988ace,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/dpr_gate_b_r1.json,22543,afa361939bb22fcb558b940e8cf1c4f3d0a05a1a3b2e8e3208af70355976fa87,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
DPR_UNBOUND,/users/a/e/aereinh/CARE/results/20260728_care_dpr_fold0_global_redesign/checkpoint_notifications/sent_gates.json,6424,7d99196d8aa9dd0c2994a4fa24f3dd6d49aa5d3a8b7bc6c2349be41ef7923c97,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold2/oof_checkpoint_manifest.csv,435,fed2a37a4c8b6bbc798128ba2dba730eed08c4ba68ed9ddd851e318cd9946b92,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/calibration_checkpoint_selection.csv,1081,46a87d84ba4402ba1e25682da8852511b593850c59f5c0ca1246dbcab823bd99,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/calibration_checkpoint_selection_v2.csv,2032,d0b2954b8f2869a20c379c86b890f395d1eba9294cf60b4ba03badbf471617ca,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_checkpoint_manifest.csv,435,9a00a9c6c64e158f4e9b2fa3c75fb6fcede4579b31a271c3be80045a2839964e,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/source_checkpoint_load_report.csv,1186,75fc583ba9ce24d2baa6855bc44123c1cfc322697f9fdbe859195e4cefaa453e,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/checkpoint_roundtrip.json,91,68c749804d04874797d850b2566d7393842a3a2dce27d5cc3a5963599714985d,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/runtime_closure_repair_rc1/checkpoint_resume_roundtrip_v2.json,901,db80795f0fb664acc59d999df6545c977b133c09cf63c16b592607c5023da0a9,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/20260724_care_myops_srr_cascade_submission_rescue/runtime_closure_repair_rc1/checkpoint_resume_schema.json,708,5b277e19ed947ad1ef38df8e4efc2e43cc03156b53792af6272c4bdea9b07dfe,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/R1/selected_checkpoint_reload.json,2511,897f4d7a4e3c8acaaa4cdc85346fb43a74597a08c5da211516cc4bb9ae4544cf,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/R1/selected_checkpoints.json,40954,9bd86929f34e0e6ecdfddfdf56d0a45984f8f7a53397268b4d215baf6574b5ed,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/R1/checkpoint_inventory.csv,99419,7bb4edafdd8950e1f55b2ad86ae16192b429b4de05f2e88ee094d5d4bd381393,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/R1/checkpoint_eligibility.csv,21847,5131fc42c22af6b5361511529a7521645f51651cb3db7f005dfc17e7b8426626,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/R3/adapter_checkpoint_selection.csv,1110,974af40eabc46405879d92456f4bf0ef1e7ab823d89fe40eea850a8202754e4b,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/round03/C0/phase_checkpoint_inventory.csv,84963,5de760b9eaa7816bdc9e2edc5df669af92f99fc0b63d5f94e22dacdb56aa13c1,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/checkpoint_selector_report.csv,634,b245077e26fc929fe3a6e252567b5b396ee24c3751eaaef9f215e45cb0645ec6,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/executors/myops/checkpoint_selector_report.csv,634,b245077e26fc929fe3a6e252567b5b396ee24c3751eaaef9f215e45cb0645ec6,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/executors/myops/selected_checkpoint_reload_receipt.json,606,2d1bde0652f9c3127c4f415daec38bd9063487c3ad8582ca878cf4a8825627c8,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/executors/myops/checkpoint_inventory.csv,9313,3e04a40c38284b18e4d47c36bd1a3f4c3bf2589142e5766f295beada76529466,PREFIX_8192_BYTES,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_C/executors/myops/checkpoint_raw_output_manifest.csv,4289,1196daaa906303674e81a575d3fc7520f7ff0ca1d3c35cca327cc6652ba1619c,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/srr_production/code_maturity/batch1_checkpoint_roundtrip.json,823,6c68f9a5c2c520bdf9aac415a6024b77b96d0d1ca309fad9201546b6abbbae94,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/srr_production/code_maturity/batch2a_checkpoint_resume_receipt.json,823,6c68f9a5c2c520bdf9aac415a6024b77b96d0d1ca309fad9201546b6abbbae94,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/srr_production/code_maturity/anchor_prototype_loss_checkpoint_matrix.csv,7735,bc6b3e5821e9192394a83ee75968722d314bebcf5c97284f29dd4f93b94c8425,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold3/oof_checkpoint_manifest.csv,435,ad71dcc297b40dc395e414bbe4ec5e9e023c60e706ce72812157f40632b4e3a4,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/nnunet5f_control/nnunet5f_checkpoint_manifest.json,4370,a7cff8a532814abc35d005c7320994cff4234901ca1c27fcb6c7d524a56c67f6,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/nnunet5f_control/nnunet5f_checkpoint_manifest.csv,1181,4648797fe6e5f102e00745d538894a67cdda4c9f93274c627b04de4db9d1bfc9,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
NNUNET,/users/a/e/aereinh/CARE/results/20260726_care_fullinfo_nnunet_and_care_scf/nnunet5f_control/checkpoint_provenance.json,4370,a7cff8a532814abc35d005c7320994cff4234901ca1c27fcb6c7d524a56c67f6,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,PARTIALLY_BOUND_BY_PATH
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B5/selected_checkpoint_reload.json,177,2379fc0c420aa7f566c02fb06a2baa51307ea4e6a7d6399f27415d57ef803a17,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B7/checkpoint_selection.csv,290,c4de8eb973d2f12d1d94b67e6cfdea4f4005878ae13916efaf89d9123a2c3845,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B7/selected_checkpoint_reload.json,188,a2cf3f76fcae5f24af346185cf06c8c18f61ba0b9129cb6850432eca79c74d12,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B8/selected_checkpoint_reload.json,182,6ec3d554cb76e82d7145e1413e49e0d6d45225589fbf1c0eae082c3e52ced536,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B4/selected_checkpoint_reload.json,178,a8eef1249d1983e556c63f765ba09de845bdd369aac9cc521918d3ef7a4e762e,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B6/checkpoint_selection.csv,167,f7e61299f25f768b701c263464f9b43ebb04b33663ed94d3f9e197c7ba52b65b,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B6/selected_checkpoint_reload.json,175,daee60c34b05ec7910a320440b97a92cff95dd4b81e1168a5e66a95832fcf390,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
