checkpoint_step,checkpoint,case_id,candidate_index,pathology,candidate_type,utility_score,utility_regression,accept_target,utility_target,target_reason,candidate_level_refiner_dice,roi_voxels,gt_voxels_in_candidate_roi,refined_voxels_in_candidate_roi,source
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,121,scar,ADD_FN,0.23936249982515612,-0.0973818227648735,0,-0.285,formula,0.36065573770491804,62,19,42,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,122,scar,ADD_FN,0.27481049043495104,0.024045409634709358,0,-0.6367924528301887,formula,0.1724137931034483,62,16,42,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,123,scar,ADD_FN,0.23323914071048296,-0.08926750719547272,0,-0.324468085106383,formula,0.3508771929824561,62,17,40,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,124,scar,ADD_FN,0.27302661510056225,0.004356755409389734,0,-0.8176470588235294,formula,0.0898876404494382,86,19,70,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,125,scar,ADD_FN,0.265665344070886,0.03501990810036659,0,-0.625,formula,0.1694915254237288,62,17,42,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,126,scar,ADD_FN,0.22492926658363496,-0.07301556318998337,0,-0.24456521739130435,formula,0.35714285714285715,62,19,37,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,127,scar,ADD_FN,0.26630519474982767,0.018930554389953613,0,-0.8362068965517241,formula,0.06666666666666667,62,14,46,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,128,scar,ADD_FN,0.21905892631009838,-0.04734421521425247,0,-0.11666666666666667,formula,0.39285714285714285,62,21,35,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,129,scar,ADD_FN,0.27087086034781543,0.030474767088890076,0,-0.6515151515151515,formula,0.14953271028037382,116,31,76,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,130,scar,ADD_FN,0.26288369221393526,0.019144728779792786,0,-0.90625,formula,0.03508771929824561,62,12,45,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,131,scar,ADD_FN,0.2295167458388047,-0.04895693063735962,1,0.0755813953488372,formula,0.43636363636363634,62,24,31,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,132,scar,ADD_FN,0.26032201553500994,0.003978559281677008,0,-1.0,formula,0.0,62,8,44,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,133,scar,ADD_FN,0.2702636230457689,0.02175327017903328,0,-0.9202127659574468,formula,0.0,62,12,35,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,134,scar,ADD_FN,0.26264652530216465,0.00815378688275814,0,-0.9555555555555556,formula,0.0,62,10,35,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,135,scar,ADD_FN,0.2266343336891926,-0.12355134636163712,1,0.0875,formula,0.46153846153846156,82,32,46,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,136,scar,ADD_FN,0.24559486213644968,0.010632259771227837,0,-1.0,formula,0.0,62,1,50,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,137,scar,ADD_FN,0.26456288288836816,-0.0035069030709564686,0,-0.9709302325581395,formula,0.0,62,9,34,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,138,scar,ADD_FN,0.23802682657883723,0.010683830827474594,0,-1.0,formula,0.0,86,3,66,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,139,scar,ADD_FN,0.20272489103844682,-0.07052621245384216,0,-1.0,formula,0.0,62,0,49,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,140,scar,ADD_FN,0.22548247946349728,0.0034522798378020525,0,-1.0,formula,0.014519056261343012,631,76,475,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,141,scar,ADD_FN,0.272410727228703,-0.030545393005013466,0,-0.3211517165005537,formula,0.325193199381762,3270,1025,2210,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,142,scar,ADD_FN,0.26517780764221865,0.050240084528923035,0,-0.8770491803278688,formula,0.0,86,17,44,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,143,scar,ADD_FN,0.2603546119362053,0.003872866975143552,0,-0.9855875831485588,formula,0.0,545,80,371,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,144,scar,ADD_FN,0.2999846571667691,-0.02105357125401497,0,-0.6147540983606558,formula,0.15151515151515152,62,21,45,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,145,scar,ADD_FN,0.28422304237142937,-0.06292719393968582,1,0.11363636363636363,formula,0.42857142857142855,86,46,52,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,146,scar,ADD_FN,0.2568623455914911,-0.11497829854488373,0,-0.6933333333333334,formula,0.02631578947368421,86,30,46,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,147,scar,ADD_FN,0.2554023260780771,0.07301648706197739,0,-0.9262820512820513,formula,0.0,110,18,60,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,148,scar,ADD_FN,0.2853668144767251,0.10782323777675629,0,-0.7254901960784313,formula,0.0,62,21,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,149,scar,ADD_FN,0.298575034545152,0.11759991943836212,0,-0.7035714285714286,formula,0.0,86,30,40,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,150,scar,ADD_FN,0.26094819044285356,0.09433092921972275,0,-0.923728813559322,formula,0.0,86,14,45,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,151,scar,ADD_FN,0.2965448123725564,0.12580129504203796,0,-0.75,formula,0.0,86,26,41,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,152,scar,ADD_FN,0.25952647530937845,0.09800809621810913,0,-0.9224137931034483,formula,0.0,86,14,44,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,153,scar,ADD_FN,0.18476305752367694,0.05005807802081108,0,-0.7264344262295082,formula,0.08627450980392157,359,82,173,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,154,scar,ADD_FN,0.2627804949759778,0.09993845969438553,0,-0.8525641025641025,formula,0.0,62,12,27,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,155,scar,ADD_FN,0.3064289751951296,0.12043262273073196,0,-0.7872340425531915,formula,0.0,62,17,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,156,scar,ADD_FN,0.18374182979579273,0.01482041459530592,0,-0.7670454545454546,formula,0.0,62,17,27,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,157,scar,ADD_FN,0.27682934467868325,0.08633167296648026,0,-0.8227272727272728,formula,0.0,86,18,37,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,158,scar,ADD_FN,0.31888313200085067,0.10992897301912308,0,-0.7606382978723404,formula,0.0,62,18,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,159,scar,ADD_FN,0.27881753447280505,0.10509395599365234,0,-0.8157894736842105,formula,0.0,62,13,25,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,160,scar,ADD_FN,0.25041015123839305,-0.13143670558929443,0,-0.6,formula,0.03571428571428571,62,26,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,161,scar,ADD_FN,0.29828631086460006,0.08381450921297073,0,-0.7252747252747253,formula,0.021739130434782608,146,35,57,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,162,scar,ADD_FN,0.33295974307295184,0.09569721668958664,0,-0.671875,formula,0.04081632653061224,62,20,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,163,scar,ADD_FN,0.15102229953796897,0.10785182565450668,0,-0.7135416666666666,formula,0.08,62,17,33,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,164,scar,ADD_FN,0.24168727761605552,-0.13795967400074005,0,-0.5231481481481481,formula,0.07142857142857142,62,27,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,165,scar,ADD_FN,0.2457153438050017,-0.05362845957279205,0,-0.7670454545454546,formula,0.0,62,17,27,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,166,scar,ADD_FN,0.3333461679004583,0.12176443636417389,0,-0.5217391304347826,formula,0.08333333333333333,62,23,25,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,167,scar,ADD_FN,0.14847418048295205,0.12605325877666473,0,-0.6630434782608695,formula,0.08333333333333333,62,18,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,168,scar,ADD_FN,0.22914176458281474,-0.13170500099658966,0,-0.5590909090909091,formula,0.07017543859649122,62,26,31,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,169,scar,ADD_FN,0.2457236513068184,-0.041869986802339554,0,-0.6770833333333334,formula,0.0,62,22,26,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,170,scar,ADD_FN,0.3470069316695529,0.10991397500038147,0,-0.42391304347826086,formula,0.12244897959183673,62,25,24,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,171,scar,ADD_FN,0.22664490620562341,-0.10421770811080933,0,-0.5539772727272727,formula,0.06593406593406594,101,42,49,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,172,scar,ADD_FN,0.16471242776139286,0.05619843304157257,0,-0.6304347826086957,formula,0.1414141414141414,131,33,66,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,173,scar,ADD_FN,0.2506323226770013,-0.04967324808239937,0,-0.6384180790960452,formula,0.011235955056179775,222,84,94,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,174,scar,ADD_FN,0.290828245996751,0.13042433559894562,0,-0.5972222222222222,formula,0.10526315789473684,62,15,23,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,175,scar,ADD_FN,0.3660118192472816,0.08227665722370148,0,-0.31382978723404253,formula,0.19230769230769232,62,26,26,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,176,scar,ADD_FN,0.380506464048415,0.047114379703998566,0,-0.09183673469387756,formula,0.3103448275862069,62,29,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,177,scar,ADD_FN,0.20275907373332777,0.06415431201457977,0,-0.17553191489361702,formula,0.2909090909090909,82,26,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,178,scar,ADD_FN,0.2158981795496934,-0.09140194207429886,0,-0.5818181818181818,formula,0.07017543859649122,62,25,32,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,179,scar,ADD_FN,0.3361569724668425,0.09481991082429886,0,-0.23737373737373738,formula,0.2782608695652174,146,51,64,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,180,scar,ADD_FN,0.39099726154113595,0.03797703608870506,1,0.25,formula,0.4444444444444444,62,34,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,181,scar,ADD_FN,0.21791428470820745,0.036784905940294266,0,-0.115,formula,0.3050847457627119,82,29,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,182,scar,ADD_FN,0.402058608296378,-0.006617837119847536,1,0.5097402597402597,formula,0.5871559633027523,94,52,57,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,183,scar,ADD_FN,0.20507764562907296,0.011025309562683105,0,-0.06875,formula,0.35051546391752575,202,89,105,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,184,scar,ADD_FN,0.23212638250782092,0.03772220015525818,1,0.06538461538461539,formula,0.375,94,41,39,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,185,scar,ADD_FN,0.22608416729855849,0.025078706443309784,0,-0.03409090909090909,formula,0.24,62,32,18,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,186,scar,ADD_FN,0.3560018816213875,0.09592964500188828,0,-0.13366336633663367,formula,0.288135593220339,125,59,59,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,187,scar,ADD_FN,0.22495624339293602,0.029236014932394028,0,-0.14130434782608695,formula,0.23076923076923078,62,30,22,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,188,scar,ADD_FN,0.2741849317040953,-0.10558926314115524,0,-0.62,formula,0.07692307692307693,62,21,31,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,189,scar,ADD_FN,0.2541879700961022,-0.01034854631870985,1,0.007042253521126761,formula,0.30952380952380953,86,48,36,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,190,scar,ADD_FN,0.3663532377562485,-0.01758936420083046,0,-0.3712624584717608,formula,0.22941176470588234,325,134,206,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,191,scar,ADD_FN,0.44289675520374755,-0.0714862048625946,1,0.3442622950819672,formula,0.5301204819277109,62,38,45,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,192,scar,ADD_FN,0.23161265573945708,-0.016627462580800056,1,0.2721518987341772,formula,0.5370370370370371,91,44,64,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,193,scar,ADD_FN,0.24515864321434438,0.05372331291437149,0,-0.18269230769230768,formula,0.26666666666666666,57,30,30,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,194,scar,ADD_FN,0.22390580823478823,-0.17866642773151398,0,-0.10227272727272728,formula,0.33962264150943394,57,24,29,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,195,scar,ADD_FN,0.2640047838394127,-0.006954833399504423,0,-1.0,formula,0.0,57,5,37,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,196,scar,ADD_FN,0.25433480291905425,-0.2082919478416443,0,-0.631578947368421,formula,0.05128205128205128,57,17,22,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,197,scar,ADD_FN,0.23702002193720723,-0.04189107194542885,0,-0.5804303278688525,formula,0.07495069033530571,566,223,284,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,198,scar,ADD_FN,0.2309346253566519,-0.08534445613622665,0,-0.7071428571428572,formula,0.0,78,30,40,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,199,scar,ADD_FN,0.20826571906006716,-0.05849914252758026,0,-0.7426470588235294,formula,0.0,78,27,41,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,200,scar,ADD_FN,0.19616467111942368,-0.05764346569776535,0,-0.808641975308642,formula,0.0,99,28,53,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,201,scar,ADD_FN,0.21416963944631331,-0.12259656190872192,0,-0.793918918918919,formula,0.0,99,27,47,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,202,scar,ADD_FN,0.21892488971415908,-0.1488467901945114,0,-0.7954545454545454,formula,0.0,57,16,28,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,203,scar,ADD_FN,0.2626094962885614,0.0255730003118515,0,-1.0,formula,0.0,57,7,37,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,204,scar,ADD_FN,0.26987573257123804,0.035744860768318176,0,-1.0,formula,0.0,57,7,34,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,205,scar,ADD_FN,0.17377577317273085,0.07091404497623444,1,0.05128205128205128,formula,0.30434782608695654,57,28,18,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,206,scar,ADD_FN,0.27396760644972273,0.045168112963438034,0,-1.0,formula,0.0,57,7,32,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,207,scar,ADD_FN,0.2155903845484075,-0.06316753476858139,0,-0.7371794871794872,formula,0.0,57,16,23,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,208,scar,ADD_FN,0.27723982085045035,0.03956464305520058,0,-1.0,formula,0.0,57,7,31,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,209,scar,ADD_FN,0.22491887551319234,0.013096775859594345,1,0.339041095890411,formula,0.44680851063829785,92,55,39,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,210,scar,ADD_FN,0.27946644411509763,0.027766210958361626,0,-1.0,formula,0.0,57,7,32,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,211,scar,ADD_FN,0.28309123211513776,0.03863827884197235,0,-1.0,formula,0.0,78,10,45,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,212,scar,ADD_FN,0.285572527170126,0.07328528165817261,0,-0.9226190476190477,formula,0.046511627906976744,57,9,34,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,213,scar,ADD_FN,0.2952905795782961,0.07396694272756577,0,-0.9166666666666666,formula,0.06451612903225806,78,12,50,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,214,scar,ADD_FN,0.3700001867759244,-0.06515432894229889,0,-0.3392857142857143,formula,0.3103448275862069,99,36,80,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,215,scar,ADD_FN,0.2751064612720027,-0.05085296556353569,0,-0.617741935483871,formula,0.09815950920245399,196,64,99,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,216,scar,ADD_FN,0.27923454686502996,0.017208818346261978,0,-0.8072916666666666,formula,0.0,60,17,31,old_formal_inner12_exact_two_pass_full_volume_candidate
1000,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,Case2004,217,scar,ADD_FN,0.2674020943938455,-0.07470496743917465,0,-0.5898148148148148,formula,0.05054151624548736,312,130,147,old_formal_inner12_exact_two_pass_full_volume_candidate
