phase,case_id,checkpoint_sha256,input_sha256,proposal_sha256,refiner_sha256,final_logits_sha256,final_labels_sha256,baseline_id,deterministic_match
d2_hierarchical_psip,Case3004,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,22e31a3a6bf01eba30aac6ce35152e77020426f9c2943e8ce8337e6e5f4709f8,05355a7e855206301203617ef69e173b44593ff874f9e98620eb5a6bcf20578a,bb1cd67c303bb354488abcc8586b0414e07687fd460b45fc1c32dde32458028d,bb1cd67c303bb354488abcc8586b0414e07687fd460b45fc1c32dde32458028d,ecd641388668242e0e571f4003afd9fb258c709c52266689b5d00a6dfb41fbe8,clean_baseline_B,true
d2_hierarchical_psip,Case3011,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,41ebeec4f909652a22a3bd62d0e6a517c1bec80138517fea9bcff17736447248,e25a68041d8dc60898a522457443890d1f3ba6ff83d6e22c9daca6dc98c4389b,3063330d4ba15028b36b44b99df3644ff376252a5138b3afc2fc22b4cd2b799b,3063330d4ba15028b36b44b99df3644ff376252a5138b3afc2fc22b4cd2b799b,3c23ce41a82f1c79e401227a4401daab439c13ce866ab1deceef98f18a2578de,clean_baseline_A,true
d2_hierarchical_psip,Case3011,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,41ebeec4f909652a22a3bd62d0e6a517c1bec80138517fea9bcff17736447248,e25a68041d8dc60898a522457443890d1f3ba6ff83d6e22c9daca6dc98c4389b,3063330d4ba15028b36b44b99df3644ff376252a5138b3afc2fc22b4cd2b799b,3063330d4ba15028b36b44b99df3644ff376252a5138b3afc2fc22b4cd2b799b,3c23ce41a82f1c79e401227a4401daab439c13ce866ab1deceef98f18a2578de,clean_baseline_B,true
d2_hierarchical_psip,Case3012,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,4657db9806fa1e8976ec547616baa880cc65d7128820e2b3bcc3295acd3a577c,23054cbff30de35d362db024fc784d16ef0d7f24b34a2d168741437ed54564bd,8aca0b649b78504f567bd31af287687a66a1ddf3223c8987a8c58454c967233b,8aca0b649b78504f567bd31af287687a66a1ddf3223c8987a8c58454c967233b,5c5bb2fc98e0266c96108bd54865d586d4e6efafebb01aa2edb875f8e57f8447,clean_baseline_A,true
d2_hierarchical_psip,Case3012,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,4657db9806fa1e8976ec547616baa880cc65d7128820e2b3bcc3295acd3a577c,23054cbff30de35d362db024fc784d16ef0d7f24b34a2d168741437ed54564bd,8aca0b649b78504f567bd31af287687a66a1ddf3223c8987a8c58454c967233b,8aca0b649b78504f567bd31af287687a66a1ddf3223c8987a8c58454c967233b,5c5bb2fc98e0266c96108bd54865d586d4e6efafebb01aa2edb875f8e57f8447,clean_baseline_B,true
d2_hierarchical_psip,Case3023,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,3c787e7a98f12a00a90cd5bb73aa3e00d9819eba23c6325b875bc6845a45e890,cd473ce6ed1e1430fc15ceeb305b19cea39f601130908f2b4cc0e0ec3e68b204,647c40863796d3ec63f5ae1cd17941751148c90fdcaf04dc2531b01f3e250dbd,647c40863796d3ec63f5ae1cd17941751148c90fdcaf04dc2531b01f3e250dbd,3eb753f9fb0b4beb9578b5dccd8ac6c7a911476185cb3828bef7af62eed1a825,clean_baseline_A,true
d2_hierarchical_psip,Case3023,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,3c787e7a98f12a00a90cd5bb73aa3e00d9819eba23c6325b875bc6845a45e890,cd473ce6ed1e1430fc15ceeb305b19cea39f601130908f2b4cc0e0ec3e68b204,647c40863796d3ec63f5ae1cd17941751148c90fdcaf04dc2531b01f3e250dbd,647c40863796d3ec63f5ae1cd17941751148c90fdcaf04dc2531b01f3e250dbd,3eb753f9fb0b4beb9578b5dccd8ac6c7a911476185cb3828bef7af62eed1a825,clean_baseline_B,true
d2_hierarchical_psip,Case3026,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,f7b6448febf49a2b37ef5a91c8d758d41a1749fe0a9e140dfbfdffcce0a41651,4708939560e1861328618998d94c84f1216a0cf90fa7869588f251c7e92aa53c,3d5d2b56b767e194ee7481f2b9c37b05cace756d3d9fdcb8dfee7b788413dfcc,3d5d2b56b767e194ee7481f2b9c37b05cace756d3d9fdcb8dfee7b788413dfcc,6d2b8aa4e95acff3c4f6bbd3203245a71367d30f724a28dfefd69e09b0b63f69,clean_baseline_A,true
d2_hierarchical_psip,Case3026,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,f7b6448febf49a2b37ef5a91c8d758d41a1749fe0a9e140dfbfdffcce0a41651,4708939560e1861328618998d94c84f1216a0cf90fa7869588f251c7e92aa53c,3d5d2b56b767e194ee7481f2b9c37b05cace756d3d9fdcb8dfee7b788413dfcc,3d5d2b56b767e194ee7481f2b9c37b05cace756d3d9fdcb8dfee7b788413dfcc,6d2b8aa4e95acff3c4f6bbd3203245a71367d30f724a28dfefd69e09b0b63f69,clean_baseline_B,true
d2_hierarchical_psip,Case3034,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,9c8420ed1ed87d3ed9126cbbe31c972508cb77fe8341909cbdd9af35aba7787c,18a7a402adc4df41305aaa7af85d2c8af2b42af257828c89dcc533ffe58244cc,ae1eda7b0fe3a00c90e85f9f1efe5ebe919e67c3435351f86044854482681843,ae1eda7b0fe3a00c90e85f9f1efe5ebe919e67c3435351f86044854482681843,a52bed95d221c071907a71e9bac170ca62979dfadafc2848c73ab249b16f979b,clean_baseline_A,true
d2_hierarchical_psip,Case3034,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,9c8420ed1ed87d3ed9126cbbe31c972508cb77fe8341909cbdd9af35aba7787c,18a7a402adc4df41305aaa7af85d2c8af2b42af257828c89dcc533ffe58244cc,ae1eda7b0fe3a00c90e85f9f1efe5ebe919e67c3435351f86044854482681843,ae1eda7b0fe3a00c90e85f9f1efe5ebe919e67c3435351f86044854482681843,a52bed95d221c071907a71e9bac170ca62979dfadafc2848c73ab249b16f979b,clean_baseline_B,true
d2_hierarchical_psip,Case3038,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,56683bbca6d668e4cb43c340151f34dc94d30303f923ba17c25d84897f9fe7d2,3f45fa487634927e61e2d4f2915d82bf4e05111bdd8905f52d020d61e0c16812,2c5fd324d708a1e3dc0fdf0f0567af96064a03fafaa7f4098c5492037f83a67e,2c5fd324d708a1e3dc0fdf0f0567af96064a03fafaa7f4098c5492037f83a67e,3134cc519265a9e93d71461755beb7876e1198419945c67f4ab0da44ea57ab17,clean_baseline_A,true
d2_hierarchical_psip,Case3038,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,56683bbca6d668e4cb43c340151f34dc94d30303f923ba17c25d84897f9fe7d2,3f45fa487634927e61e2d4f2915d82bf4e05111bdd8905f52d020d61e0c16812,2c5fd324d708a1e3dc0fdf0f0567af96064a03fafaa7f4098c5492037f83a67e,2c5fd324d708a1e3dc0fdf0f0567af96064a03fafaa7f4098c5492037f83a67e,3134cc519265a9e93d71461755beb7876e1198419945c67f4ab0da44ea57ab17,clean_baseline_B,true
d2_hierarchical_psip,Case3040,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,cb9d3f8b2157ce76c5b907a7eb5d1d94c9e9cdb3ad90f6eb948cb6c663c850d9,1c1826028dbe3b98143e60f35e19d9a687309c47e7dbfda4c45d576a0302fa82,70df83d3d3ed4fbbc554f9632d5d4bcc0c34ecd46f58c3d0faa5df383c38f437,70df83d3d3ed4fbbc554f9632d5d4bcc0c34ecd46f58c3d0faa5df383c38f437,ba978d27be8ae649e36a5cb93b237c8369fee6c3d9a2c73757986851fbf8ec29,clean_baseline_A,true
d2_hierarchical_psip,Case3040,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,cb9d3f8b2157ce76c5b907a7eb5d1d94c9e9cdb3ad90f6eb948cb6c663c850d9,1c1826028dbe3b98143e60f35e19d9a687309c47e7dbfda4c45d576a0302fa82,70df83d3d3ed4fbbc554f9632d5d4bcc0c34ecd46f58c3d0faa5df383c38f437,70df83d3d3ed4fbbc554f9632d5d4bcc0c34ecd46f58c3d0faa5df383c38f437,ba978d27be8ae649e36a5cb93b237c8369fee6c3d9a2c73757986851fbf8ec29,clean_baseline_B,true
d2_hierarchical_psip,Case3044,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,11a285b2d235c61e2e06a14d4a3ef924f916a670f4fea15ff729673c492313b8,a329cfcc971a55dccf90f6871c36979d18f9d8614dbfdaf850de59dc7fc19370,d1ef4e401fa32cbc3b7fe480e257a532f281ab3f03393c34cdca7caea138c607,d1ef4e401fa32cbc3b7fe480e257a532f281ab3f03393c34cdca7caea138c607,3e61a55cb30869d90f862b7a0e50327b763fa92cedfdb8445eab188ca12afcf5,clean_baseline_A,true
d2_hierarchical_psip,Case3044,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,11a285b2d235c61e2e06a14d4a3ef924f916a670f4fea15ff729673c492313b8,a329cfcc971a55dccf90f6871c36979d18f9d8614dbfdaf850de59dc7fc19370,d1ef4e401fa32cbc3b7fe480e257a532f281ab3f03393c34cdca7caea138c607,d1ef4e401fa32cbc3b7fe480e257a532f281ab3f03393c34cdca7caea138c607,3e61a55cb30869d90f862b7a0e50327b763fa92cedfdb8445eab188ca12afcf5,clean_baseline_B,true
d2_hierarchical_psip,Case5005,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,8c18647ddaff41f16d9163cf43f0aecab493df02685c795dcbdf0f75b36d66be,4162c2a5ad0592d80ebba4565dd191b91913d1129253180198232a0e357c0aa0,939baf62250764f2905548665d6da7e85a3420ad80c3f67351e7a0e1718d2ef0,939baf62250764f2905548665d6da7e85a3420ad80c3f67351e7a0e1718d2ef0,a71f26731f789e52dd4f478e53daec71739a9e4d04192af5d4e4f07115fd569a,clean_baseline_A,true
d2_hierarchical_psip,Case5005,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,8c18647ddaff41f16d9163cf43f0aecab493df02685c795dcbdf0f75b36d66be,4162c2a5ad0592d80ebba4565dd191b91913d1129253180198232a0e357c0aa0,939baf62250764f2905548665d6da7e85a3420ad80c3f67351e7a0e1718d2ef0,939baf62250764f2905548665d6da7e85a3420ad80c3f67351e7a0e1718d2ef0,a71f26731f789e52dd4f478e53daec71739a9e4d04192af5d4e4f07115fd569a,clean_baseline_B,true
d2_hierarchical_psip,Case6001,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,dabbb8f09f06c428f67bd0d6563c607a858384dd9a82a282b1894944727410a0,1bf36462e07ad1a82d2ce5b37a3cbbc7db798d309d63ab73a60e2c2fedebc311,86a2674315edfccb9fc233e85f4a80306f36fd96dd7ea28e442e17212dd31103,86a2674315edfccb9fc233e85f4a80306f36fd96dd7ea28e442e17212dd31103,e4b8db7c77c3ae110d00369c7ba3462b622a263ac592eee052050024b0bae986,clean_baseline_A,true
d2_hierarchical_psip,Case6001,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,dabbb8f09f06c428f67bd0d6563c607a858384dd9a82a282b1894944727410a0,1bf36462e07ad1a82d2ce5b37a3cbbc7db798d309d63ab73a60e2c2fedebc311,86a2674315edfccb9fc233e85f4a80306f36fd96dd7ea28e442e17212dd31103,86a2674315edfccb9fc233e85f4a80306f36fd96dd7ea28e442e17212dd31103,e4b8db7c77c3ae110d00369c7ba3462b622a263ac592eee052050024b0bae986,clean_baseline_B,true
d2_hierarchical_psip,Case6010,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,c871e68c500372e28f22973ffe74390f8cb25faa58f8e4e492e2dddfc5bdcbd0,629071f43d959badeb7c09fe2d3023b14576f357cd1f8e4a326871a9e4f0a3ff,014ddda4823de765867ea8911dc3f10c74bbc7fb95931e901f1292642edcf895,014ddda4823de765867ea8911dc3f10c74bbc7fb95931e901f1292642edcf895,6b60beff623e93aefc36889c5cb116a8a910cce64cad9409804a3eabf0f52b45,clean_baseline_A,true
d2_hierarchical_psip,Case6010,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,c871e68c500372e28f22973ffe74390f8cb25faa58f8e4e492e2dddfc5bdcbd0,629071f43d959badeb7c09fe2d3023b14576f357cd1f8e4a326871a9e4f0a3ff,014ddda4823de765867ea8911dc3f10c74bbc7fb95931e901f1292642edcf895,014ddda4823de765867ea8911dc3f10c74bbc7fb95931e901f1292642edcf895,6b60beff623e93aefc36889c5cb116a8a910cce64cad9409804a3eabf0f52b45,clean_baseline_B,true
d2_hierarchical_psip,Case7005,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,443b646f4c138e10721ef3f55bd2c875be3b6996f165ee2b1478f726e4fa9937,80e4bcb768ae87886b043f2e88a3e89c449b382443595c7ef6ffbac3ba3ad1bf,cc660bd96006f1f2033ede45b1cb364dcc435b86ba3b49769cdb4a2c2abaffbf,cc660bd96006f1f2033ede45b1cb364dcc435b86ba3b49769cdb4a2c2abaffbf,b58d603716c2c1aaac34830ede90917eaabcdccb8d206020fea2cd146890cd43,clean_baseline_A,true
d2_hierarchical_psip,Case7005,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,443b646f4c138e10721ef3f55bd2c875be3b6996f165ee2b1478f726e4fa9937,80e4bcb768ae87886b043f2e88a3e89c449b382443595c7ef6ffbac3ba3ad1bf,cc660bd96006f1f2033ede45b1cb364dcc435b86ba3b49769cdb4a2c2abaffbf,cc660bd96006f1f2033ede45b1cb364dcc435b86ba3b49769cdb4a2c2abaffbf,b58d603716c2c1aaac34830ede90917eaabcdccb8d206020fea2cd146890cd43,clean_baseline_B,true
d2_hierarchical_psip,Case8003,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,84eb53dfe53977705919f21943e6e3afd47bc58c931c19a537fb12a27d233782,5598c73fa33c5ddf880f4d5ef0dd712787ecd31ffb9972e35d58f41bca6d7e86,6494a49cb15817f8ddc4bb60e03f83ae1cf70a23d5b812c4f0b1691429f092e7,6494a49cb15817f8ddc4bb60e03f83ae1cf70a23d5b812c4f0b1691429f092e7,c228fec1ecb01ff7574c2af96bf2a62cece2d7dbb04bab61f03e89bbe078c815,clean_baseline_A,true
d2_hierarchical_psip,Case8003,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,84eb53dfe53977705919f21943e6e3afd47bc58c931c19a537fb12a27d233782,5598c73fa33c5ddf880f4d5ef0dd712787ecd31ffb9972e35d58f41bca6d7e86,6494a49cb15817f8ddc4bb60e03f83ae1cf70a23d5b812c4f0b1691429f092e7,6494a49cb15817f8ddc4bb60e03f83ae1cf70a23d5b812c4f0b1691429f092e7,c228fec1ecb01ff7574c2af96bf2a62cece2d7dbb04bab61f03e89bbe078c815,clean_baseline_B,true
d2_hierarchical_psip,Case8011,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,8274f5c37c9cbe14ae5b8ba92df5528c0c864a42432763cadf99ba02dbc60a5b,94460e716e4ec7b5d7915af66b3db4960190ad7285684a06ff24cc9aa7149357,884502d3e96dbf01ad29b696590c246e42a9351d7b8afe24ce380294b0dc9fb3,884502d3e96dbf01ad29b696590c246e42a9351d7b8afe24ce380294b0dc9fb3,610a72856abe52f68c227045a359bc20a956a9d46e86c3e8db0a4a6164aa06d4,clean_baseline_A,true
d2_hierarchical_psip,Case8011,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,8274f5c37c9cbe14ae5b8ba92df5528c0c864a42432763cadf99ba02dbc60a5b,94460e716e4ec7b5d7915af66b3db4960190ad7285684a06ff24cc9aa7149357,884502d3e96dbf01ad29b696590c246e42a9351d7b8afe24ce380294b0dc9fb3,884502d3e96dbf01ad29b696590c246e42a9351d7b8afe24ce380294b0dc9fb3,610a72856abe52f68c227045a359bc20a956a9d46e86c3e8db0a4a6164aa06d4,clean_baseline_B,true
d2_hierarchical_psip,Case8015,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,7613aeb09f25a3e098e8bf30c77512e6c744e3af0743202dc9210f50f3fd21f9,09684929626ea31d291442b8bd218ee5103db5ebc6913bf4c2c9d9bf55ec3b3d,729c1ed426a5d484bea9094372aa0f7f39823749cf9193fe18f125389f3398b5,729c1ed426a5d484bea9094372aa0f7f39823749cf9193fe18f125389f3398b5,1bcd2ebb9235782c6a8b6fcdc0a947f3c2fe98fc3cb1cfa28f70f4d6f312ec33,clean_baseline_A,true
d2_hierarchical_psip,Case8015,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,7613aeb09f25a3e098e8bf30c77512e6c744e3af0743202dc9210f50f3fd21f9,09684929626ea31d291442b8bd218ee5103db5ebc6913bf4c2c9d9bf55ec3b3d,729c1ed426a5d484bea9094372aa0f7f39823749cf9193fe18f125389f3398b5,729c1ed426a5d484bea9094372aa0f7f39823749cf9193fe18f125389f3398b5,1bcd2ebb9235782c6a8b6fcdc0a947f3c2fe98fc3cb1cfa28f70f4d6f312ec33,clean_baseline_B,true
d2_hierarchical_psip,Case8019,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,9764ce87057ac77ec2081edd2f3c3163f86f9137f4347b973961a57d38135db3,7aafcba424bc7b3c58ca2da157a5da06ab58b3f833322eaa520fa7dba3d37ee9,623b8e07710512573884ffd016ed90c69626cd3284530829b5d4773031b0f245,623b8e07710512573884ffd016ed90c69626cd3284530829b5d4773031b0f245,ef7c5111dd6263dc861e05042fd4b7838f575f4aad42a89aeb10dbb58844df97,clean_baseline_A,true
d2_hierarchical_psip,Case8019,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,9764ce87057ac77ec2081edd2f3c3163f86f9137f4347b973961a57d38135db3,7aafcba424bc7b3c58ca2da157a5da06ab58b3f833322eaa520fa7dba3d37ee9,623b8e07710512573884ffd016ed90c69626cd3284530829b5d4773031b0f245,623b8e07710512573884ffd016ed90c69626cd3284530829b5d4773031b0f245,ef7c5111dd6263dc861e05042fd4b7838f575f4aad42a89aeb10dbb58844df97,clean_baseline_B,true
d2_hierarchical_psip,Case8021,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,d96b98c424b3a02e54ad07a04b490bd61da4de58a28c26742232d30f4863013b,fbd15995b4358e4fab02246a797716f16ff84e3c1ca2e7dad8b2b3f621b9e4de,7acf325f5adb0d17b1f54c3bfe7e6180be7acd0b253117864f3a2c94fb7618ad,7acf325f5adb0d17b1f54c3bfe7e6180be7acd0b253117864f3a2c94fb7618ad,4390ea9646a4d2e5cbbed4bff93a8f61468e91843db350c25558c94b53da9259,clean_baseline_A,true
d2_hierarchical_psip,Case8021,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,d96b98c424b3a02e54ad07a04b490bd61da4de58a28c26742232d30f4863013b,fbd15995b4358e4fab02246a797716f16ff84e3c1ca2e7dad8b2b3f621b9e4de,7acf325f5adb0d17b1f54c3bfe7e6180be7acd0b253117864f3a2c94fb7618ad,7acf325f5adb0d17b1f54c3bfe7e6180be7acd0b253117864f3a2c94fb7618ad,4390ea9646a4d2e5cbbed4bff93a8f61468e91843db350c25558c94b53da9259,clean_baseline_B,true
d2_hierarchical_psip,Case8022,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,ba7fb7ceed36b652f4249bae16681932395ae466e142a60f9ce88ab7a1990bef,3d7dad4742f7f41f11df247c677685072cac6e8a421afaee0d4cf7993e7c449f,1f84a4a90d7a60d5b95f8e8263d4139a808b7a6be426c69b3f425ca2230a4440,1f84a4a90d7a60d5b95f8e8263d4139a808b7a6be426c69b3f425ca2230a4440,2683ce4aae6457e439b254a88ba9e3eecfd9e29b0c627e49f83807473c9312c7,clean_baseline_A,true
d2_hierarchical_psip,Case8022,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,ba7fb7ceed36b652f4249bae16681932395ae466e142a60f9ce88ab7a1990bef,3d7dad4742f7f41f11df247c677685072cac6e8a421afaee0d4cf7993e7c449f,1f84a4a90d7a60d5b95f8e8263d4139a808b7a6be426c69b3f425ca2230a4440,1f84a4a90d7a60d5b95f8e8263d4139a808b7a6be426c69b3f425ca2230a4440,2683ce4aae6457e439b254a88ba9e3eecfd9e29b0c627e49f83807473c9312c7,clean_baseline_B,true
d2_hierarchical_psip,Case8023,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,2ea41bd98bd7094681fad60608f1ab3a3ecdb2c6821b6dea77bd416d4e0a7ebe,5c757a0b20bd2841325554ec920d9ce8c13e4ae736d92a072beb659cf02b4edc,f39373bf14baa72dad0df214f327981bceedc760cacbf21571c178300c5df7d1,f39373bf14baa72dad0df214f327981bceedc760cacbf21571c178300c5df7d1,82ebbc2eb285b42cb10d2cfff7c07b5124534ef4b4f2a7a1e43d5205e8f4200d,clean_baseline_A,true
d2_hierarchical_psip,Case8023,a1951e40522eae03fd103938e3fff827a127d29f01ab1ad66619d3376aac7bb0,2ea41bd98bd7094681fad60608f1ab3a3ecdb2c6821b6dea77bd416d4e0a7ebe,5c757a0b20bd2841325554ec920d9ce8c13e4ae736d92a072beb659cf02b4edc,f39373bf14baa72dad0df214f327981bceedc760cacbf21571c178300c5df7d1,f39373bf14baa72dad0df214f327981bceedc760cacbf21571c178300c5df7d1,82ebbc2eb285b42cb10d2cfff7c07b5124534ef4b4f2a7a1e43d5205e8f4200d,clean_baseline_B,true
d3_full_propref,Case1002,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,d3aa91fc60b86bfa842416056ca28c27b4b3f54bd181f3b379b1f5815a702019,9ba788b2f481dc6aacdb171fb87ba5ff0cd07a67e1b30d74492f704430617f8b,fffcebd337824601ca58c3b0ab2dac2324b07bff99272bb706f5e3945c2f8875,fffcebd337824601ca58c3b0ab2dac2324b07bff99272bb706f5e3945c2f8875,8a4d08d253f02828939c09903178825c7319be8168b0aecea956df4817b8f5a8,clean_baseline_A,true
d3_full_propref,Case1002,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,d3aa91fc60b86bfa842416056ca28c27b4b3f54bd181f3b379b1f5815a702019,9ba788b2f481dc6aacdb171fb87ba5ff0cd07a67e1b30d74492f704430617f8b,fffcebd337824601ca58c3b0ab2dac2324b07bff99272bb706f5e3945c2f8875,fffcebd337824601ca58c3b0ab2dac2324b07bff99272bb706f5e3945c2f8875,8a4d08d253f02828939c09903178825c7319be8168b0aecea956df4817b8f5a8,clean_baseline_B,true
d3_full_propref,Case1007,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,95217056c4f7f66bc006ff44645f816b2e30dd652f8446c06ecff5f7f1dc3b04,c33dd34ae248acfcf69cdd1f32a2f38b9db7f178e3b2532a0c8ae04574916071,6ec161058bb3c9208338ef30145978d484c7ea7f2be3a751be97754e32e75ad1,6ec161058bb3c9208338ef30145978d484c7ea7f2be3a751be97754e32e75ad1,069491a7e2c2a07b9eddcd2cf953933527ea15c7e7468b4624ae931f2f985603,clean_baseline_A,true
d3_full_propref,Case1007,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,95217056c4f7f66bc006ff44645f816b2e30dd652f8446c06ecff5f7f1dc3b04,c33dd34ae248acfcf69cdd1f32a2f38b9db7f178e3b2532a0c8ae04574916071,6ec161058bb3c9208338ef30145978d484c7ea7f2be3a751be97754e32e75ad1,6ec161058bb3c9208338ef30145978d484c7ea7f2be3a751be97754e32e75ad1,069491a7e2c2a07b9eddcd2cf953933527ea15c7e7468b4624ae931f2f985603,clean_baseline_B,true
d3_full_propref,Case1009,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,773e6ae774893b5fc79f7cd008f6024decff1e1fd45530db95913c22f8f8b650,4a8564c370c2a86c7e2138b0d0ccb980c92569fb35b2a029f05419380046c034,284399f65c8b22720d96f72bb59f72fb645f9b850be74ca71b4bfb4c65abca52,284399f65c8b22720d96f72bb59f72fb645f9b850be74ca71b4bfb4c65abca52,11dfdcc0804c490e31783d74c8bc776a26614e563b824f4f3f1616716e878868,clean_baseline_A,true
d3_full_propref,Case1009,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,773e6ae774893b5fc79f7cd008f6024decff1e1fd45530db95913c22f8f8b650,4a8564c370c2a86c7e2138b0d0ccb980c92569fb35b2a029f05419380046c034,284399f65c8b22720d96f72bb59f72fb645f9b850be74ca71b4bfb4c65abca52,284399f65c8b22720d96f72bb59f72fb645f9b850be74ca71b4bfb4c65abca52,11dfdcc0804c490e31783d74c8bc776a26614e563b824f4f3f1616716e878868,clean_baseline_B,true
d3_full_propref,Case1010,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c5584befcf0cf53469c08975de98047bb9d886834064b5afc789a8baa58f2570,48fc9e1f3ba7403daef0ad5991f0c74317b7fe833e0066567bcc69f033317b93,0563598fa9ece8f514f8c8e7d9fd817e4c9ae5504bc84c4c804018796e411a63,0563598fa9ece8f514f8c8e7d9fd817e4c9ae5504bc84c4c804018796e411a63,ae135d2d090d5fb8f85ab8d69795d7f3f8d5a26bef0a54978ce6da408911559d,clean_baseline_A,true
d3_full_propref,Case1010,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c5584befcf0cf53469c08975de98047bb9d886834064b5afc789a8baa58f2570,48fc9e1f3ba7403daef0ad5991f0c74317b7fe833e0066567bcc69f033317b93,0563598fa9ece8f514f8c8e7d9fd817e4c9ae5504bc84c4c804018796e411a63,0563598fa9ece8f514f8c8e7d9fd817e4c9ae5504bc84c4c804018796e411a63,ae135d2d090d5fb8f85ab8d69795d7f3f8d5a26bef0a54978ce6da408911559d,clean_baseline_B,true
d3_full_propref,Case1021,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,86f98f30bf941683ca61987194cd1b2b0cad5ca831c573bdeb2591a478e927fd,c73270e8d3e07534852575140a48fb7aace86a3490cc1921a5a24c95ff43f59d,8061e55664edd251c5f8581388ce54f572f8c5ae29073f1ce923ca54b6ebb229,8061e55664edd251c5f8581388ce54f572f8c5ae29073f1ce923ca54b6ebb229,5d4a68e9c4eb417ed02ba139b1ca215cf7d43455d777aa2a0075e91f451fa945,clean_baseline_A,true
d3_full_propref,Case1021,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,86f98f30bf941683ca61987194cd1b2b0cad5ca831c573bdeb2591a478e927fd,c73270e8d3e07534852575140a48fb7aace86a3490cc1921a5a24c95ff43f59d,8061e55664edd251c5f8581388ce54f572f8c5ae29073f1ce923ca54b6ebb229,8061e55664edd251c5f8581388ce54f572f8c5ae29073f1ce923ca54b6ebb229,5d4a68e9c4eb417ed02ba139b1ca215cf7d43455d777aa2a0075e91f451fa945,clean_baseline_B,true
